Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,Abstract,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount_02-2020,AminerCitationCount_06-2020,XploreCitationCount - 2020-01,PubsCited,Award,CitationCount,Countries,All_China,All_Japan,All_Korea,Has_China,Has_Japan,Has_Korea
PacificVis,2017,"Quasi-biclique Edge Concentration: A Visual Analytics Method for
Biclustering",#,,###,###,###,"Biclustering is a well-known approach for data mining, and it is applied in many fields, such as genome analyses, security services, and social network analyses. Biclustering finds bicliques contained in a bipartite graph. However, in real data, a biclique may lack several edges because of various reasons, such as errors. In this situation, traditional biclustering methods cannot find correct biclusters. A novel biclustering method that can analyze real data under uncertainty is needed. Quasi-biclique is a mathematical concept that represents incomplete bicliques. We propose the quasi-biclique edge concentration (QBEC) method, which is a visual analysis method for biclustering using quasi-biclique mining. QBEC includes visual representations and user interactions for quasi-bicliques. Quasibicliques contained in a bipartite graph are represented based on edge concentration. The incompleteness of a quasi-biclique is reflected in edge opacity. Users can interactively explore data by adjusting the incompleteness parameter of the quasi-biclique. We demonstrate the effectiveness of QBEC using real-world data.",,"Onoue, Yosuke;Koyamada, Koji","Onoue, Y (Corresponding Author), Kyoto Univ, Kyoto, Japan. Onoue, Yosuke; Koyamada, Koji, Kyoto Univ, Kyoto, Japan.",,"G.2.2 {[}Discrete Mathematics]: Graph Theory-Graph Algorithms, H.3.3 {[}Information Storage and Retrieval]: Information Search and Retrieval-Clustering",###,###,###,###,###,2,['Japan'],False,True,False,False,True,False
PacificVis,2017,Aeonium: Visual Analytics to Support Collaborative Qualitative Coding,#,,###,###,###,"Qualitative coding offers the potential to obtain deep insights into social media, but the technique can be inconsistent and hard to scale. Researchers using qualitative coding impose structure on unstructured data through ``codes{''} that represent categories for analysis. Our visual analytics interface, Aeonium, supports human insight in collaborative coding through visual overviews of codes assigned by multiple researchers and distributions of important keywords and codes. The underlying machine learning model highlights ambiguity and inconsistency. Our goal was not to reduce qualitative coding to a machine-solvable problem, but rather to bolster human understanding gained from coding and reinterpreting the data collaboratively. We conducted an experimental study with 39 participants who coded tweets using our interface. In addition to increased understanding of the topic, participants reported that Aeonium's collaborative coding functionality helped them reflect on their own interpretations. Feedback from participants demonstrates that visual analytics can help facilitate rich qualitative analysis and suggests design implications for future exploration.",,"Drouhard, Margaret;Chen, Nan-Chen;Suh, Jina;Kocielnik, Rafal;Pena-Araya, Vanessa;Cen, Keting;Zheng, Xiangyi;Aragon, Cecilia R.","Drouhard, M (Corresponding Author), Univ Washington, Seattle, WA 98195 USA. Drouhard, Margaret; Chen, Nan-Chen; Suh, Jina; Kocielnik, Rafal; Cen, Keting; Zheng, Xiangyi; Aragon, Cecilia R., Univ Washington, Seattle, WA 98195 USA. Pena-Araya, Vanessa, Univ Chile, Santiago, Chile.",,"Visual analytics, qualitative coding, collaborative coding, social media research, social science, machine learning",###,###,###,###,###,8,"['WA 98195 USA', 'Chile']",False,False,False,False,False,False
PacificVis,2017,Exploring Controversy via Sentiment Divergences of Aspects in Reviews,#,,###,###,###,"A visual summary of the controversial aspects of an item enables both customers and marketers to identify and address complaints and concerns about the item effectively. In this paper, we propose a novel visual analytics system, to visually explore when a controversy occurs and the causes behind the controversy via user-generated reviews with text and ratings in various domains, such as restaurants, home goods, and cultural products. Quantitative analysis of the ratings of an item is first applied to characterize the evolution of controversy over time. A novel aspect-extraction method based on hierarchical clustering is proposed to identify aspect-level reasons garnered from review texts that explain why a controversy occurs. Our system allows the user to interactively explore the time-evolving controversy trend, major aspects of reviews, and sentiment divergences of aspects to understand in depth the controversy in reviews. We evaluate the effectiveness of the proposed aspect-extraction method by means of accuracy of aspect identification, the usefulness of our system using three case studies in different domains, and a user study.",,"Xu, Jin;Tao, Yubo;Lin, Hai;Zhu, Rongjie;Yan, Yuyu","Tao, YB (Corresponding Author), Zhejiang Univ, State Key Lab CAD\&CG, Hangzhou, Zhejiang, Peoples R China. Xu, Jin; Tao, Yubo; Lin, Hai; Zhu, Rongjie; Yan, Yuyu, Zhejiang Univ, State Key Lab CAD\&CG, Hangzhou, Zhejiang, Peoples R China.",,I.3.6 {[}Computer Graphics]: Methodology and Techniques-Interaction techniques,###,###,###,###,###,6,['Peoples R China'],True,False,False,True,False,False
PacificVis,2017,"A Visual Analytics System for Brain Functional Connectivity Comparison
across Individuals, Groups, and Time Points",#,,###,###,###,"Neuroscientists study brain functional connectivity in order to obtain a deeper understanding of how the brain functions. Current studies are mainly based on analyzing the averaged brain connectivity of a group (or groups) due to the high complexity of the collected data in terms of dimensionality, variability, and volume. While it is more desirable for the researchers to explore the potential variability between individual subjects or groups, a data analysis solution meeting this need is absent. In this paper, we present the design and capabilities of such a visual analytics system, which enables neuroscientists to visually compare the differences of brain networks between individual subjects as well as group averages, to explore a large dataset and examine sub-groups of participants that may not have been expected a priori to be of interest, to review detailed information as needed, and to manipulate the data and views to fit their analytical needs with easy interactions. We demonstrate the utility and strengths of this system with case studies using a representative functional connectivity dataset.",,"Fujiwara, Takanori;Chou, Jia-Kai;McCullough, Andrew M.;Ranganath, Charan;Ma, Kwan-Liu","Fujiwara, T (Corresponding Author), Univ Calif Davis, Davis, CA 95616 USA. Fujiwara, Takanori; Chou, Jia-Kai; McCullough, Andrew M.; Ranganath, Charan; Ma, Kwan-Liu, Univ Calif Davis, Davis, CA 95616 USA.",,I.3.8 {[}Computer Graphics]: Applications,###,###,###,###,###,1,['CA 95616 USA'],False,False,False,False,False,False
PacificVis,2017,"DrugPathSeeker: Interactive UI for Exploring Drug-ADR Relation via
Pathways",#,,###,###,###,"Biological interpretation and understanding of machine learning based predictive models are highly desirable in healthcare analytics. Predicting Adverse Drug Reactions (ADRs) is extremely important for safe and precision medicine. There are various machine learning based approaches to predict adverse reactions for drugs. These models, though effective, lack biological interpretation and are treated as black-boxes. We propose DrugPathSeeker, a novel interactive user interface that integrates the machine learning model, database query API, statistical analysis, and visualization for exploring and understanding of the association between drugs and ADRs. The proposed UI can take a query drug, and provide a visual interface designed to support exploration of the predictions from the machine learning model for further understanding and interpretation. DrugPathSeeker uses a machine learning model, Small Molecular Risk Profiler, to make ADR predictions for a given drug. The visualization uses Sankey type flow diagrams for highlighting the relation between the drugs and ADRs. The main goal of DrugPathSeeker is to mine the gene-pathways from public databases and analyze them in a visual manner to generate a biological hypothesis. DrugPathSeeker's effectiveness is demonstrated with two use cases: mechanisms of action for carbamazepine-induced dystonia, and fluorometholone-induced diabetes mellitus.",,"Verma, Janu;Luo, Heng;Hu, Jianying;Zhang, Ping","Verma, J (Corresponding Author), IBM TJ Watson Res Ctr, Yorktown Hts, NY 10598 USA. Verma, Janu; Luo, Heng; Hu, Jianying; Zhang, Ping, IBM TJ Watson Res Ctr, Yorktown Hts, NY 10598 USA.",,"H.5.2 {[}Information Interface and Principles]: User Interfaces-User-centered design, D.2.2 {[}Software Engineering]: Design Tools and Techniques-User interfaces",###,###,###,###,###,1,['NY 10598 USA'],False,False,False,False,False,False
PacificVis,2017,BioLinker: Bottom-up Exploration of Protein Interaction Networks,#,,###,###,###,"Systems biologists and cancer researchers require interactive visualization tools that enable them to more easily navigate and discover patterns at different levels of the biological hierarchy of signaling pathways. Furthermore, biologists are often interested in understanding and exploring the causal biochemical links between processes. When exploring the literature of particular biological pathways or specific proteins within those pathways, biologists find it useful to know the contexts in which biochemical links are active and, importantly, to be aware of potential conflicts when different experiments introduce alternative interpretations of the function of a pathway or biochemical reaction. We introduce BioLinker, a interactive visualization system that helps users to perform bottom-up exploration of complex protein interaction networks. Five interconnected views provide the user with a range of ways to explore pathway data, including views that show potential conflicts within pathway databases and publications and that highlight contextual information about individual proteins. Additionally, we discuss system details to show how our system manages the large amount of protein interactions extracted from the literature of biological pathways.",,"Dang, Tommy;Murray, Paul;Forbes, Angus","Dang, T (Corresponding Author), Texas Tech Univ, Dept Comp Sci, Lubbock, TX 79409 USA. Dang, Tommy, Texas Tech Univ, Dept Comp Sci, Lubbock, TX 79409 USA. Murray, Paul; Forbes, Angus, Univ Illinois, Dept Comp Sci, Chicago, IL USA.",,"Protein interaction network, Dynamic network visualization, Potential conflict matrix",###,###,###,###,###,2,"['IL USA', 'TX 79409 USA']",False,False,False,False,False,False
PacificVis,2017,"Interactive Visualization of Assembly Instruction for Stone Tools
Restoration",#,,###,###,###,"3D exploded views have been widely used for assembly instructions in many fields but have seldom been used in archaeology. For studying stone tools, relics are repeatedly assembled using indistinct traditional illustrations. We apply this powerful presentation technique on the stone tool models, and study algorithms for point cloud data. In addition to presenting principles for the restoration of stone tools, we designed our system based on archaeological rules. In this paper, we propose an interactive visualization method of assembly instruction using 3D visualization technology to assist in the efficient restoration of stone tools.",,"Yang, Xi;Matsuyama, Katsutsugu;Konno, Kouichi","Yang, X (Corresponding Author), Iwate Univ, Grad Sch Engn, Morioka, Iwate, Japan. Yang, Xi; Matsuyama, Katsutsugu; Konno, Kouichi, Iwate Univ, Grad Sch Engn, Morioka, Iwate, Japan.",,"I.3.8 {[}Computer Graphics]: Applications, J.2 {[}Computer Applications]: Physical Sciences and Engineering Archaeology",###,###,###,###,###,0,['Japan'],False,True,False,False,True,False
PacificVis,2017,"Compression and Shifting to Reduce Occlusion in Multiple Short Time
Series",#,,###,###,###,"Visualization of multiple time series often suffers from overplotting, making it difficult to read the values of curves that are hidden by other curves. We present techniques for horizontally displacing the endpoints of line segments in discrete time series data that (1) enable the depiction of subsets of data and (2) reduce occlusion of endpoints. Because endpoints are not displaced vertically, their y values can still be read and compared. Unlike small multiples, our techniques do not move points with the same x or y values far from each other, making some comparison tasks easier. We present three novel techniques: compressed-superposed, compressed-juxtaposed, and shifted layers. One limitation of our techniques is that they work best when there is only a small number of x values being visualized, and additionally, one of them (compressed-superposed) modifies the slopes of curves in a way that makes the slopes incomparable. Our experimental comparison with three status quo techniques (conventional overlaid, vertically-stacked small multiples, and horizontally-stacked small multiples) shows that our proposed techniques are competitive with status quo techniques and in some cases superior.",,"Dumas, Maxime;McGuffin, Michael J.;Chasse, Patrick","Dumas, M (Corresponding Author), Croesus Finansoft, Laval, PQ, Canada. Dumas, Maxime; Chasse, Patrick, Croesus Finansoft, Laval, PQ, Canada. McGuffin, Michael J., Ecole Technol Super, Montreal, PQ, Canada.",,I.3.6 {[}Computer Graphics]: Methodology and Techniques-Interaction techniques,###,###,###,###,###,1,['Canada'],False,False,False,False,False,False
PacificVis,2017,dNNG: Quality Metrics and Layout for Neighbourhood Faithfulness,#,,###,###,###,"This paper introduces a new kind of geometric graph, called the degree-sensitive neighbourhood graph (dNNG), for a more precise modelling of neighbourhoods. Based on dNNG, we define better shape-based metrics and then propose a neighbourhood-driven force-directed algorithm, called NEFO, for neighbourhood faithfulness. Our evaluation on both real-world and randomly generated graphs shows that the dNNG gives more effective shape-based measures when compared to existing geometric graphs. The NEFO algorithm is shown to be effective for improving neighbourhood faithfulness of graph drawings.",,"Quan Hoang Nguyen;Hong, Seok-Hee;Eades, Peter","Nguyen, QH (Corresponding Author), Univ Sydney, Sch Informat Technol, Sydney, NSW, Australia. Quan Hoang Nguyen; Hong, Seok-Hee; Eades, Peter, Univ Sydney, Sch Informat Technol, Sydney, NSW, Australia.",,"dNNG, degree-sensitive nearest neighbourhood, quality metrics, neighborhood-aware force-directed, NEFO",###,###,###,###,###,1,['Australia'],False,False,False,False,False,False
PacificVis,2017,Radial Contour Labeling with Straight Leaders,#,,###,###,###,"The usefulness of technical drawings as well as scientific illustrations such as medical drawings of human anatomy essentially depends on the placement of labels that describe all relevant parts of the figure. In order to not spoil or clutter the figure with text, the labels are often placed around the figure and are associated by thin connecting lines to their features, respectively. This labeling technique is known as external label placement. In this paper we introduce a flexible and general approach for external label placement assuming a contour of the figure prescribing the possible positions of the labels. While much research on external label placement aims for fast labeling procedures for interactive systems, we focus on highest-quality illustrations. Based on interviews with domain experts and a semi-automatie analysis of 202 handmade anatomieal drawings, we identify a set of 18 layout quality criteria, naturally not all of equal importance. We design a new geometric label placement algorithm that is based only on the most important criteria. Yet, other criteria can flexibly be included in the algorithm, either as hard constraints not to be violated or as soft constraints whose violation is penalized by a general cost function. We formally prove that our approach yields labelings that satisfy all hard constraints and have minimum overall cost. Introducing several speedup techniques, we further demonstrate how to deploy our approach in practiee. In an experimental evaluation on real-world anatomieal drawings we show that the resulting labelings are of high quality and can be produced in adequate time.",,"Niedermann, Benjamin;Noellenburg, Martin;Rutter, Ignaz","Niedermann, B (Corresponding Author), Karlsruhe Inst Technol, Karlsruhe, Germany. Niedermann, Benjamin, Karlsruhe Inst Technol, Karlsruhe, Germany. Noellenburg, Martin, TU Wien, Vienna, Austria. Rutter, Ignaz, TU Eindhoven, Eindhoven, Netherlands.",,"F.2.2 {[}Theory of Computation]: Nonnumerical AIgorithms and Problems-Geometrical problems and computations, J.3 {[}Computer Applications]: Life and Medieal Sciences-Medical information systems",###,###,###,###,###,1,"['Netherlands', 'Germany', 'Austria']",False,False,False,False,False,False
PacificVis,2017,"Making Many-to-Many Parallel Coordinate Plots Scalable by Asymmetric
Biclustering",#,,###,###,###,"Datasets obtained through recently advanced measurement techniques tend to possess a large number of dimensions. This leads to explosively increasing computation costs for analyzing such datasets, thus making formulation and verification of scientific hypotheses very difficult. Therefore, an efficient approach to identifying feature subspaces of target datasets, that is, the subspaces of dimension variables or subsets of the data samples, is required to describe the essence hidden in the original dataset. This paper proposes a visual data mining framework for supporting semiautomatic data analysis that builds upon asymmetric biclustering to explore highly correlated feature subspaces. For this purpose, a variant of parallel coordinate plots, many-to-many parallel coordinate plots, is extended to visually assist appropriate selections of feature subspaces as well as to avoid intrinsic visual clutter. In this framework, biclustering is applied to dimension variables and data samples of the dataset simultaneously and asymmetrically. A set of variable axes are projected to a single composite axis while data samples between two consecutive variable axes are bundled using polygonal strips. This makes the visualization method scalable and enables it to play a key role in the framework. The effectiveness of the proposed framework has been empirically proven, and it is remarkably useful for many-to-many parallel coordinate plots.",,"Wu, Hsiang-Yun;Niibe, Yusuke;Watanabe, Kazuho;Takahashi, Shigeo;Uemura, Makoto;Fujishiro, Issei","Wu, HY (Corresponding Author), Keio Univ, Tokyo, Japan. Wu, Hsiang-Yun; Niibe, Yusuke; Fujishiro, Issei, Keio Univ, Tokyo, Japan. Watanabe, Kazuho, Toyohashi Univ Technol, Toyohashi, Aichi, Japan. Takahashi, Shigeo, Univ Aizu, Aizu Wakamatsu, Fukushima, Japan. Uemura, Makoto, Hiroshima Univ, Hiroshima, Japan.",,#,###,###,###,###,###,1,['Japan'],False,True,False,False,True,False
PacificVis,2017,HoNVis: Visualizing and Exploring Higher-Order Networks,10.1109/PACIFICVIS.2017.8031572,,###,###,###,"Unlike the conventional first-order network (FoN), the higher-order network (HoN) provides a more accurate description of transitions by creating additional nodes to encode higher-order dependencies. However, there exists no visualization and exploration tool for the HoN. For applications such as the development of strategies to control species invasion through global shipping which is known to exhibit higher-order dependencies, the existing FoN visualization tools are limited. In this paper, we present HoNVis, a novel visual analytics framework for exploring higher-order dependencies of the global ocean shipping network. Our framework leverages coordinated multiple views to reveal the network structure at three levels of detail (i.e., the global, local, and individual port levels). Users can quickly identify ports of interest at the global level and specify a port to investigate its higher-order nodes at the individual port level. Investigating a larger-scale impact is enabled through the exploration of HoN at the local level. Using the global ocean shipping network data, we demonstrate the effectiveness of our approach with a real-world use case conducted by domain experts specializing in species invasion. Finally, we discuss the generalizability of this framework to other real-world applications such as information diffusion in social networks and epidemic spreading through air transportation.",,"Tao, Jun;Xu, Jian;Wang, Chaoli;Chawla, Nitesh V.","Tao, J (Corresponding Author), Univ Notre Dame, Notre Dame, IN 46556 USA. Tao, Jun; Xu, Jian; Wang, Chaoli; Chawla, Nitesh V., Univ Notre Dame, Notre Dame, IN 46556 USA.",,#,###,###,###,###,###,13,['IN 46556 USA'],False,False,False,False,False,False
PacificVis,2016,PieceStack: Toward Better Understanding of Stacked Graphs,10.1109/TVCG.2016.2534518,,###,###,###,"Stacked graphs have been widely adopted in various fields, because they are capable of hierarchically visualizing a set of temporal sequences as well as their aggregation. However, because of visual illusion issues, connections between overly-detailed individual layers and overly-generalized aggregation are intercepted. Consequently, information in this area has yet to be fully excavated. Thus, we present PieceStack in this paper, to reveal the relevance of stacked graphs in understanding intrinsic details of their displayed shapes. This new visual analytic design interprets the ways through which aggregations are generated with individual layers by interactively splitting and re-constructing the stacked graphs. A clustering algorithm is designed to partition stacked graphs into sub-aggregated pieces based on trend similarities of layers. We then visualize the pieces with augmented encoding to help analysts decompose and explore the graphs with respect to their interests. Case studies and a user study are conducted to demonstrate the usefulness of our technique in understanding the formation of stacked graphs.",,"Wu, Tongshuang;Wu, Yingcai;Shi, Conglei;Qu, Huamin;Cui, Weiwei","Wu, TS (Corresponding Author), Hong Kong Univ Sci \& Technol, Dept Comp Sci \& Engn, Hong Kong, Hong Kong, Peoples R China. Wu, Tongshuang; Qu, Huamin, Hong Kong Univ Sci \& Technol, Dept Comp Sci \& Engn, Hong Kong, Hong Kong, Peoples R China. Wu, Yingcai, Zhejiang Univ, State Key Lab CAD \& CG, Hangzhou 310003, Zhejiang, Peoples R China. Shi, Conglei, IBM Corp, TJ Watson Res Ctr, Yorktown Hts, NY USA. Cui, Weiwei, Microsoft Res, Redmond, WA USA.",,"Statistical graphics, time series visualization, stacked graphs",###,###,###,###,###,5,"['NY USA', 'WA USA', 'Peoples R China']",False,False,False,True,False,False
PacificVis,2016,"Adaptive Disentanglement Based on Local Clustering in Small-World
Network Visualization",10.1109/TVCG.2016.2534559,,###,###,###,"Small-world networks have characteristically low pairwise shortest-path distances, causing distance-based layout methods to generate hairball drawings. Recent approaches thus aim at finding a sparser representation of the graph to amplify variations in pairwise distances. Since the effect of sparsification on the layout is difficult to describe analytically, the incorporated filtering parameters of these approaches typically have to be selected manually and individually for each input instance. We here propose the use of graph invariants to determine suitable parameters automatically. This allows us to perform adaptive filtering to obtain drawings in which the cluster structure is most prominent. The approach is based on an empirical relationship between input and output characteristics that is derived from real and synthetic networks. Experimental evaluation shows the effectiveness of our approach and suggests that it can be used by default to increase the robustness of force-directed layout methods.",,"Nocaj, Arlind;Ortmann, Mark;Brandes, Ulrik","Nocaj, A (Corresponding Author), Univ Konstanz, Dept Comp \& Informat Sci, Constance, Germany. Nocaj, Arlind; Ortmann, Mark; Brandes, Ulrik, Univ Konstanz, Dept Comp \& Informat Sci, Constance, Germany.",,"Automatic parameter selection, adaptive edge filtering, graph simplification, force-directed layout, small-world networks, network visualization",###,###,###,###,###,7,['Germany'],False,False,False,False,False,False
PacificVis,2016,"Finite-Time Lyapunov Exponents and Lagrangian Coherent Structures in
Uncertain Unsteady Flows",10.1109/TVCG.2016.2534560,,###,###,###,"The objective of this paper is to understand transport behavior in uncertain time-varying flow fields by redefining the finite-time Lyapunov exponent (FTLE) and Lagrangian coherent structure (LCS) as stochastic counterparts of their traditional deterministic definitions. Three new concepts are introduced: the distribution of the FTLE (D-FTLE), the FTLE of distributions (FTLE-D), and uncertain LCS (U-LCS). The D-FTLE is the probability density function of FTLE values for every spatiotemporal location, which can be visualized with different statistical measurements. The FTLE-D extends the deterministic FTLE by measuring the divergence of particle distributions. It gives a statistical overview of how transport behaviors vary in neighborhood locations. The U-LCS, the probabilities of finding LCSs over the domain, can be extracted with stochastic ridge finding and density estimation algorithms. We show that our approach produces better results than existing variance-based methods do. Our experiments also show that the combination of D-FTLE, FTLE-D, and U-LCS can help users understand transport behaviors and find separatrices in ensemble simulations of atmospheric processes.",,"Guo, Hanqi;He, Wenbin;Peterka, Tom;Shen, Han-Wei;Collis, Scott M.;Helmus, Jonathan J.","Guo, HQ (Corresponding Author), Argonne Natl Lab, Math \& Comp Sci Div, Lemont, IL 60439 USA. Guo, Hanqi; Peterka, Tom, Argonne Natl Lab, Math \& Comp Sci Div, Lemont, IL 60439 USA. He, Wenbin; Shen, Han-Wei, Ohio State Univ, Dept Comp Sci \& Engn, Columbus, OH 43210 USA. Collis, Scott M.; Helmus, Jonathan J., Argonne Natl Lab, Div Environm Sci, Lemont, IL 60439 USA.",,"Uncertain flow visualization, stochastic particle tracing, Lagrangian coherent structures",###,###,###,###,###,17,"['OH 43210 USA', 'IL 60439 USA']",False,False,False,False,False,False
PacificVis,2016,"Critical Point Cancellation in 3D Vector Fields: Robustness and
Discussion",10.1109/TVCG.2016.2534538,,###,###,###,"Vector field topology has been successfully applied to represent the structure of steady vector fields. Critical points, one of the essential components of vector field topology, play an important role in describing the complexity of the extracted structure. Simplifying vector fields via critical point cancellation has practical merit for interpreting the behaviors of complex vector fields such as turbulence. However, there is no effective technique that allows direct cancellation of critical points in 3D. This work fills this gap and introduces the first framework to directly cancel pairs or groups of 3D critical points in a hierarchical manner with a guaranteed minimum amount of perturbation based on their robustness, a quantitative measure of their stability. In addition, our framework does not require the extraction of the entire 3D topology, which contains non-trivial separation structures, and thus is computationally effective. Furthermore, our algorithm can remove critical points in any subregion of the domain whose degree is zero and handle complex boundary configurations, making it capable of addressing challenging scenarios that may not be resolved otherwise. We apply our method to synthetic and simulation datasets to demonstrate its effectiveness.",,"Skraba, Primoz;Rosen, Paul;Wang, Bei;Chen, Guoning;Bhatia, Harsh;Pascucci, Valerio","Skraba, P (Corresponding Author), Jozef Stefan Inst, Ljubljana, Slovenia. Skraba, Primoz, Jozef Stefan Inst, Ljubljana, Slovenia. Rosen, Paul, Univ S Florida, Dept Comp Sci \& Engn, Tampa, FL 33620 USA. Wang, Bei; Pascucci, Valerio, Univ Utah, Sci Comp \& Imaging Inst, Salt Lake City, UT 84112 USA. Chen, Guoning, Univ Houston, Houston, TX 77004 USA. Bhatia, Harsh, Lawrence Livermore Natl Lab, Livermore, CA USA.",,"Flow visualization, vector field simplification, robustness, computational topology",###,###,###,###,###,2,"['Slovenia', 'CA USA', 'TX 77004 USA', 'FL 33620 USA', 'UT 84112 USA']",False,False,False,False,False,False
PacificVis,2016,"Minimizing the Number of Edges via Edge Concentration in Dense Layered
Graphs",10.1109/TVCG.2016.2534519,,###,###,###,"Edge concentration in dense bipartite graphs is a technique for reducing the numbers of edges and edge crossings in graph drawings. The conventional method proposed by Newbery is designed to reduce the number of edge crossings; however, it does not always reduce the number of edges. Reducing the number of edges is also an important factor for improving the readability of graphs. However, no edge concentration method with the explicit purpose of minimizing the number of edges has previously been studied. In this study, we propose a novel, efficient heuristic method for minimizing the number of edges during edge concentration. We demonstrate the efficiency of the proposed method via a comparison using randomly generated graphs. We find that Newbery's method fails to reduce the number of edges when the number of vertices is large. By contrast, the proposed method achieves an average compression ratio of 47 to 82 percent for all generated graph groups. We also present a real-world application of the proposed method using a causality network of biological data.",,"Onoue, Yosuke;Kukimoto, Nobuyuki;Sakamoto, Naohisa;Koyamada, Koji","Onoue, Y (Corresponding Author), Kyoto Univ, Grad Sch Engn, Dept Elect Engn, Kyoto, Japan. Onoue, Yosuke, Kyoto Univ, Grad Sch Engn, Dept Elect Engn, Kyoto, Japan. Kukimoto, Nobuyuki, Kyoto Univ, Ctr Promot Interdisciplinary Educ \& Res, Kyoto, Japan. Sakamoto, Naohisa, Kobe Univ, Dept Computat Sci, Grad Sch Syst Informat, Kobe, Hyogo 657, Japan. Koyamada, Koji, Kyoto Univ, Acad Ctr Comp \& Media Studies, Kyoto, Japan.",,"Graph drawing, edge concentration, layered drawing",###,###,###,###,###,8,['Japan'],False,True,False,False,True,False
PacificVis,2016,Visual Analysis of Cloud Computing Performance Using Behavioral Lines,10.1109/TVCG.2016.2534558,,###,###,###,"Cloud computing is an essential technology to Big Data analytics and services. A cloud computing system is often comprised of a large number of parallel computing and storage devices. Monitoring the usage and performance of such a system is important for efficient operations, maintenance, and security. Tracing every application on a large cloud system is untenable due to scale and privacy issues. But profile data can be collected relatively efficiently by regularly sampling the state of the system, including properties such as CPU load, memory usage, network usage, and others, creating a set of multivariate time series for each system. Adequate tools for studying such large-scale, multidimensional data are lacking. In this paper, we present a visual based analysis approach to understanding and analyzing the performance and behavior of cloud computing systems. Our design is based on similarity measures and a layout method to portray the behavior of each compute node over time. When visualizing a large number of behavioral lines together, distinct patterns often appear suggesting particular types of performance bottleneck. The resulting system provides multiple linked views, which allow the user to interactively explore the data by examining the data or a selected subset at different levels of detail. Our case studies, which use datasets collected from two different cloud systems, show that this visual based approach is effective in identifying trends and anomalies of the systems.",,"Muelder, Chris;Zhu, Biao;Chen, Wei;Zhang, Hongxin;Ma, Kwan-Liu","Ma, KL (Corresponding Author), Univ Calif Davis, Dept Comp Sci, Davis, CA 95616 USA. Muelder, Chris; Ma, Kwan-Liu, Univ Calif Davis, Dept Comp Sci, Davis, CA 95616 USA. Zhu, Biao; Chen, Wei; Zhang, Hongxin, Zhejiang Univ, State Key Lab CAD\&CG, Hangzhou 310058, Zhejiang, Peoples R China.",,"Cloud computing, multidimensional data, performance visualization, visual analytics",###,###,###,###,###,9,"['Peoples R China', 'CA 95616 USA']",False,False,False,True,False,False
PacificVis,2016,Mathematical Foundations of Arc Length-Based Aspect Ratio Selection,#,,###,###,###,"The aspect ratio of a plot can strongly influence the perception of trends in the data. Arc length based aspect ratio selection (AL) has demonstrated many empirical advantages over previous methods. However, it is still not clear why and when this method works. In this paper, we attempt to unravel its mystery by exploring its mathematical foundation. First, we explain the rationale why this method is parameterization invariant and follow the same rationale to extend previous methods which are not parameterization invariant. As such, we propose maximizing weighted local curvature (MLC), a parameterization invariant form of local orientation resolution (LOR) and reveal the theoretical connection between average slope (AS) and resultant vector (RV). Furthermore, we establish a mathematical connection between AL and banking to 45 degrees and derive the upper and lower bounds of its average absolute slopes. Finally, we conduct a quantitative comparison that revises the understanding of aspect ratio selection methods in three aspects: (1) showing that AL, AWO and RV always perform very similarly while MS is not; (2) demonstrating the advantages in the robustness of RV over AL; (3) providing a counterexample where all previous methods produce poor results while MLC works well.",,"Han, Fubo;Wang, Yunhai;Zhang, Jian;Deussen, Oliver;Chen, Baoquan","Han, FB (Corresponding Author), Shandong Univ, Jinan, Shandong, Peoples R China. Han, Fubo; Wang, Yunhai; Chen, Baoquan, Shandong Univ, Jinan, Shandong, Peoples R China. Zhang, Jian, Chinese Acad Sci, CNIC, Beijing, Peoples R China. Deussen, Oliver, Univ Konstanz, SIAT, Constance, Germany.",,I.3.7 {[}Computing Methodologies]: Computer Graphics-Three-Dimensional Graphics and Realism,###,###,###,###,###,5,"['Germany', 'Peoples R China']",False,False,False,True,False,False
PacificVis,2016,Spot-Tracking Lens: A Zoomable User Interface for Animated Bubble Charts,#,,###,###,###,"Zoomable user interfaces are widely used in static visualizations and have many benefits. However, they are not well supported in animated visualizations due to problems such as change blindness and information overload. We propose the spot-tracking lens, a new zoomable user interface for animated bubble charts, to tackle these problems. It couples zooming with automatic panning and provides a rich set of auxiliary techniques to enhance its effectiveness. Our preliminary user studies suggested that, besides allowing users to examine detail information, it can be an engaging approach to exploratory analysis for dynamic data.",,"Hu, Yueqi;Polk, Tom;Yang, Jing;Zhao, Ye;Liu, Shixia","Hu, Y (Corresponding Author), Univ North Carolina Charlotte, Charlotte, NC 28223 USA. Hu, Yueqi; Polk, Tom; Yang, Jing, Univ North Carolina Charlotte, Charlotte, NC 28223 USA. Zhao, Ye, Kent State Univ, Kent, OH 44242 USA. Liu, Shixia, Tshinghua Univ, Beijing, Peoples R China.",,"Animation, Zooming, Panning, Highlighting, Bubble Chart, Labeling",###,###,###,###,###,1,"['NC 28223 USA', 'Peoples R China', 'OH 44242 USA']",False,False,False,True,False,False
